id,life_sq,full_sq
12995,22.23997113,40
13073,22.23997113,40
13087,22.23997113,40
13361,22.23997113,40
14925,22.23997113,40
14986,22.23997113,40
15246,22.23997113,40
15359,22.23997113,40
5932,22.26079595,39
6229,22.26079595,39
7455,22.26079595,39
8578,22.26079595,39
9101,22.26079595,39
9386,22.26079595,39
11694,22.26079595,39
12201,22.26079595,39
12518,22.26079595,39
12544,22.26079595,39
14699,22.26079595,39
19550,22.26079595,39
19610,22.26079595,39
22498,22.26079595,39
22643,22.26079595,39
22769,22.26079595,39
22959,22.26079595,39
23691,22.26079595,39
24461,22.26079595,39
28710,22.26079595,39
15300,22.4752992,40
15940,22.4752992,40
16153,22.4752992,40
16370,22.4752992,40
16432,22.4752992,40
16709,22.4752992,40
16928,22.4752992,40
17033,22.4752992,40
17043,22.4752992,40
24306,22.4752992,40
25315,22.4752992,40
25347,22.4752992,40
25932,22.4752992,40
25996,22.4752992,40
26318,22.4752992,40
26832,22.4752992,40
27112,22.4752992,40
27181,22.4752992,40
5208,22.53353064,41
7228,22.53353064,41
7317,22.53353064,41
8451,22.53353064,41
8882,22.53353064,41
8927,22.53353064,41
17915,22.53353064,41
19466,22.53353064,41
21089,22.53353064,41
4381,22.53932789,40
5566,22.53932789,40
5958,22.53932789,40
6648,22.53932789,40
10571,22.53932789,40
10595,22.53932789,40
10698,22.53932789,40
11007,22.53932789,40
11260,22.53932789,40
11809,22.53932789,40
13411,22.53932789,40
14998,22.53932789,40
18113,22.53932789,40
18575,22.53932789,40
25700,22.53932789,40
26480,22.53932789,40
28504,22.53932789,40
4764,22.56559349,40
4872,22.56559349,40
5100,22.56559349,40
5430,22.56559349,40
5855,22.56559349,40
6068,22.56559349,40
6662,22.56559349,40
6831,22.56559349,40
7078,22.56559349,40
7334,22.56559349,40
7713,22.56559349,40
7898,22.56559349,40
7942,22.56559349,40
7964,22.56559349,40
8609,22.56559349,40
8935,22.56559349,40
9473,22.56559349,40
9527,22.56559349,40
9772,22.56559349,40
9843,22.56559349,40
10104,22.56559349,40
10163,22.56559349,40
11186,22.56559349,40
16797,22.56559349,40
17924,22.56559349,40
20118,22.56559349,40
23590,22.56559349,40
23933,22.56559349,40
25593,22.56559349,40
26691,22.56559349,40
28696,22.56559349,40
28841,22.56559349,40
30220,22.56559349,40
12729,22.6022815,41
19038,22.6022815,41
19960,22.6022815,41
21952,22.6022815,41
26085,22.6022815,41
26261,22.6022815,41
26536,22.6022815,41
27057,22.6022815,41
27138,22.6022815,41
28178,22.6022815,41
3340,22.74005075,39
6841,22.74005075,39
7862,22.74005075,39
8224,22.74005075,39
8669,22.74005075,39
9245,22.74005075,39
9626,22.74005075,39
9682,22.74005075,39
11407,22.74005075,39
13874,22.74005075,39
17801,22.74005075,39
18699,22.74005075,39
10062,22.75084087,40
11652,22.75084087,40
12240,22.75084087,40
14333,22.75084087,40
16277,22.75084087,40
17281,22.75084087,40
18147,22.75084087,40
18204,22.75084087,40
18745,22.75084087,40
24997,22.75084087,40
3038,23.05927152,40
3293,23.05927152,40
3532,23.05927152,40
3618,23.05927152,40
4169,23.05927152,40
4847,23.05927152,40
5010,23.05927152,40
6754,23.05927152,40
6818,23.05927152,40
6867,23.05927152,40
7595,23.05927152,40
7939,23.05927152,40
8113,23.05927152,40
8442,23.05927152,40
10263,23.05927152,40
10339,23.05927152,40
10357,23.05927152,40
10914,23.05927152,40
11673,23.05927152,40
11766,23.05927152,40
12975,23.05927152,40
13366,23.05927152,40
13381,23.05927152,40
13792,23.05927152,40
14230,23.05927152,40
14252,23.05927152,40
23477,23.05927152,40
23720,23.05927152,40
23726,23.05927152,40
23759,23.05927152,40
12151,23.06400239,41
3154,23.08851853,41
6224,23.08851853,41
6274,23.08851853,41
6784,23.08851853,41
7329,23.08851853,41
7438,23.08851853,41
7738,23.08851853,41
8165,23.08851853,41
8335,23.08851853,41
8499,23.08851853,41
8668,23.08851853,41
9469,23.08851853,41
10153,23.08851853,41
10751,23.08851853,41
10850,23.08851853,41
11191,23.08851853,41
12342,23.08851853,41
12933,23.08851853,41
15764,23.08851853,41
16762,23.08851853,41
16990,23.08851853,41
18412,23.08851853,41
18746,23.08851853,41
19832,23.08851853,41
21437,23.08851853,41
21523,23.08851853,41
22169,23.08851853,41
22344,23.08851853,41
22423,23.08851853,41
23178,23.08851853,41
23226,23.08851853,41
23579,23.08851853,41
24353,23.08851853,41
25061,23.08851853,41
25951,23.08851853,41
28261,23.08851853,41
20071,23.12819194,39
24567,23.12819194,39
25233,23.12819194,39
25236,23.12819194,39
25820,23.12819194,39
26070,23.12819194,39
26188,23.12819194,39
26302,23.12819194,39
26383,23.12819194,39
26951,23.12819194,39
27020,23.12819194,39
27612,23.12819194,39
27969,23.12819194,39
27981,23.12819194,39
28266,23.12819194,39
28279,23.12819194,39
28464,23.12819194,39
28565,23.12819194,39
28773,23.12819194,39
28973,23.12819194,39
28978,23.12819194,39
29259,23.12819194,39
29661,23.12819194,39
29729,23.12819194,39
29822,23.12819194,39
29996,23.12819194,39
30096,23.12819194,39
7428,23.22376891,41
9342,23.24459373,40
10093,23.24459373,40
18064,23.24459373,40
7981,23.26761122,41
8820,23.51732842,42
28515,23.52312567,41
29429,23.52312567,41
3444,23.58607928,42
15332,23.58607928,42
16135,23.58607928,42
16537,23.58607928,42
19257,23.58607928,42
19478,23.58607928,42
20251,23.58607928,42
20410,23.58607928,42
22288,23.58607928,42
22488,23.58607928,42
22642,23.58607928,42
22744,23.58607928,42
22987,23.58607928,42
24590,23.58607928,42
25252,23.58607928,42
25481,23.58607928,42
25546,23.58607928,42
4279,23.72384853,40
4392,23.72384853,40
4612,23.72384853,40
6001,23.72384853,40
8465,23.72384853,40
9859,23.72384853,40
10138,23.72384853,40
10933,23.72384853,40
11063,23.72384853,40
13282,23.72384853,40
14290,23.72384853,40
15590,23.72384853,40
15718,23.72384853,40
19450,23.72384853,40
13305,24.01317371,42
14379,24.01317371,42
3543,24.0430693,41
8536,24.0430693,41
8756,24.0430693,41
9242,24.0430693,41
10083,24.0430693,41
10236,24.0430693,41
10361,24.0430693,41
10471,24.0430693,41
10532,24.0430693,41
10623,24.0430693,41
10660,24.0430693,41
10667,24.0430693,41
10844,24.0430693,41
10851,24.0430693,41
10864,24.0430693,41
10901,24.0430693,41
11268,24.0430693,41
12034,24.0430693,41
12255,24.0430693,41
12494,24.0430693,41
12507,24.0430693,41
13047,24.0430693,41
13338,24.0430693,41
13372,24.0430693,41
13403,24.0430693,41
13492,24.0430693,41
13678,24.0430693,41
13896,24.0430693,41
14437,24.0430693,41
14705,24.0430693,41
14810,24.0430693,41
15318,24.0430693,41
15419,24.0430693,41
15441,24.0430693,41
15449,24.0430693,41
15458,24.0430693,41
15502,24.0430693,41
15934,24.0430693,41
16076,24.0430693,41
16204,24.0430693,41
16394,24.0430693,41
17031,24.0430693,41
18099,24.0430693,41
22303,24.0430693,41
22983,24.0430693,41
23323,24.0430693,41
23641,24.0430693,41
24303,24.0430693,41
24314,24.0430693,41
24342,24.0430693,41
24494,24.0430693,41
25351,24.0430693,41
25961,24.0430693,41
26104,24.0430693,41
26296,24.0430693,41
26411,24.0430693,41
26424,24.0430693,41
27056,24.0430693,41
27319,24.0430693,41
27570,24.0430693,41
27785,24.0430693,41
27810,24.0430693,41
27904,24.0430693,41
28244,24.0430693,41
18418,24.05949683,42
4553,24.07231631,42
10304,24.07231631,42
11298,24.07231631,42
19256,24.07231631,42
22748,24.07231631,42
23760,24.07231631,42
26458,24.07231631,42
24691,24.08758856,42
5081,24.11198971,40
5353,24.11198971,40
5560,24.11198971,40
5655,24.11198971,40
5680,24.11198971,40
5804,24.11198971,40
5887,24.11198971,40
6041,24.11198971,40
10517,24.11198971,40
10580,24.11198971,40
10761,24.11198971,40
14928,24.11198971,40
15021,24.11198971,40
15095,24.11198971,40
15971,24.11198971,40
16012,24.11198971,40
17945,24.11198971,40
18142,24.11198971,40
19662,24.11198971,40
20347,24.11198971,40
21828,24.11198971,40
22971,24.11198971,40
23022,24.11198971,40
23210,24.11198971,40
23849,24.11198971,40
23904,24.11198971,40
24382,24.11198971,40
24489,24.11198971,40
24788,24.11198971,40
25143,24.11198971,40
25154,24.11198971,40
25165,24.11198971,40
25234,24.11198971,40
25534,24.11198971,40
25589,24.11198971,40
25795,24.11198971,40
25810,24.11198971,40
25818,24.11198971,40
25930,24.11198971,40
25957,24.11198971,40
26049,24.11198971,40
26100,24.11198971,40
26551,24.11198971,40
26764,24.11198971,40
26778,24.11198971,40
27023,24.11198971,40
27071,24.11198971,40
27235,24.11198971,40
27355,24.11198971,40
27517,24.11198971,40
28225,24.11198971,40
28691,24.11198971,40
28724,24.11198971,40
28951,24.11198971,40
29666,24.11198971,40
30014,24.11198971,40
9832,24.1473614,42
11760,24.1473614,42
17095,24.1473614,42
19337,24.25181378,43
25917,24.29273466,42
3431,24.50112619,43
4355,24.50112619,43
4935,24.50112619,43
4976,24.50112619,43
5061,24.50112619,43
5137,24.50112619,43
5254,24.50112619,43
6559,24.50112619,43
7487,24.50112619,43
23929,24.50112619,43
5524,24.50692344,42
6696,24.50692344,42
15351,24.50692344,42
22262,24.50692344,42
23635,24.50692344,42
25600,24.50692344,42
29166,24.50692344,42
4532,24.56987705,43
5304,24.56987705,43
10047,24.56987705,43
12383,24.56987705,43
12906,24.56987705,43
20569,24.56987705,43
25070,24.56987705,43
3283,24.7076463,41
3461,24.7076463,41
3713,24.7076463,41
3759,24.7076463,41
3797,24.7076463,41
4142,24.7076463,41
5001,24.7076463,41
6632,24.7076463,41
13957,24.7076463,41
21446,24.7076463,41
21667,24.7076463,41
22995,24.7076463,41
26280,24.7076463,41
27251,24.7076463,41
28393,24.7076463,41
28806,24.7076463,41
29460,24.7076463,41
29575,24.7076463,41
29692,24.7076463,41
29759,24.7076463,41
29762,24.7076463,41
29940,24.7076463,41
30431,24.7076463,41
20402,25.02686707,42
21118,25.02686707,42
7639,25.05611408,43
10967,25.05611408,43
11349,25.05611408,43
12797,25.05611408,43
13088,25.05611408,43
17803,25.05611408,43
18036,25.05611408,43
18376,25.05611408,43
29151,25.05611408,43
29206,25.05611408,43
3337,25.07138633,43
3484,25.07138633,43
3485,25.07138633,43
3486,25.07138633,43
3746,25.07138633,43
3956,25.07138633,43
4438,25.07138633,43
6161,25.07138633,43
6977,25.07138633,43
8660,25.07138633,43
8908,25.07138633,43
9281,25.07138633,43
9425,25.07138633,43
11442,25.07138633,43
12223,25.07138633,43
27953,25.07138633,43
28780,25.07138633,43
30343,25.07138633,43
3875,25.09578749,41
4150,25.09578749,41
4183,25.09578749,41
4460,25.09578749,41
4751,25.09578749,41
4910,25.09578749,41
4913,25.09578749,41
6920,25.09578749,41
9815,25.09578749,41
10053,25.09578749,41
26446,25.09578749,41
29969,25.09578749,41
8235,25.11639913,43
18173,25.13115917,43
22454,25.13115917,43
25962,25.13115917,43
27262,25.13115917,43
10587,25.19136446,43
5097,25.21218928,42
10617,25.21218928,42
5535,25.48492397,44
8106,25.48492397,44
17811,25.48492397,44
19928,25.48492397,44
11933,25.49072122,43
12389,25.49072122,43
18357,25.49072122,43
22173,25.49072122,43
23673,25.49072122,43
23862,25.49072122,43
27608,25.49072122,43
29518,25.49072122,43
30215,25.49072122,43
26811,25.51698681,43
28848,25.51698681,43
29459,25.51698681,43
14550,25.55367483,44
18965,25.55367483,44
2266,25.69144408,42
3269,25.69144408,42
3292,25.69144408,42
3376,25.69144408,42
3417,25.69144408,42
3679,25.69144408,42
3689,25.69144408,42
4315,25.69144408,42
4334,25.69144408,42
5027,25.69144408,42
5301,25.69144408,42
5389,25.69144408,42
5476,25.69144408,42
5553,25.69144408,42
5712,25.69144408,42
5868,25.69144408,42
6080,25.69144408,42
6199,25.69144408,42
6612,25.69144408,42
6680,25.69144408,42
6980,25.69144408,42
6994,25.69144408,42
7142,25.69144408,42
7273,25.69144408,42
7373,25.69144408,42
8269,25.69144408,42
8677,25.69144408,42
9074,25.69144408,42
9872,25.69144408,42
10089,25.69144408,42
10173,25.69144408,42
17322,25.69144408,42
19372,25.69144408,42
20462,25.69144408,42
20672,25.69144408,42
20709,25.69144408,42
20816,25.69144408,42
20888,25.69144408,42
21402,25.69144408,42
22325,25.69144408,42
23869,25.69144408,42
24390,25.69144408,42
24860,25.69144408,42
25076,25.69144408,42
25470,25.69144408,42
25653,25.69144408,42
26019,25.69144408,42
26361,25.69144408,42
27223,25.69144408,42
27876,25.69144408,42
27990,25.69144408,42
28029,25.69144408,42
28074,25.69144408,42
28407,25.69144408,42
28654,25.69144408,42
29045,25.69144408,42
29441,25.69144408,42
29717,25.69144408,42
29851,25.69144408,42
30130,25.69144408,42
12179,25.93195191,44
13093,25.93195191,44
13909,25.93195191,44
23119,25.93195191,44
25620,25.93195191,44
30017,26.00383407,44
3514,26.01066485,43
3755,26.01066485,43
4035,26.01066485,43
4126,26.01066485,43
4274,26.01066485,43
4504,26.01066485,43
4618,26.01066485,43
4661,26.01066485,43
4692,26.01066485,43
4694,26.01066485,43
4769,26.01066485,43
4774,26.01066485,43
4802,26.01066485,43
4825,26.01066485,43
4885,26.01066485,43
5065,26.01066485,43
5170,26.01066485,43
5341,26.01066485,43
5517,26.01066485,43
5545,26.01066485,43
5907,26.01066485,43
8903,26.01066485,43
9084,26.01066485,43
12186,26.01066485,43
18468,26.02709238,44
6522,26.03991186,44
13157,26.03991186,44
14282,26.03991186,44
14525,26.03991186,44
22575,26.03991186,44
26288,26.03991186,44
26654,26.03991186,44
28429,26.03991186,44
5846,26.07958526,42
17422,26.07958526,42
17862,26.07958526,42
18102,26.07958526,42
18223,26.07958526,42
18585,26.07958526,42
20714,26.07958526,42
29106,26.07958526,42
30432,26.07958526,42
6404,26.17516223,44
13770,26.17516223,44
16761,26.17516223,44
21208,26.17516223,44
22680,26.17516223,44
24053,26.17516223,44
28993,26.17516223,44
3776,26.19598705,43
23703,26.19598705,43
10781,26.21900455,44
4749,26.46872174,45
5011,26.46872174,45
8060,26.46872174,45
9091,26.46872174,45
10146,26.46872174,45
11086,26.46872174,45
11338,26.46872174,45
12059,26.46872174,45
27143,26.46872174,45
11929,26.47451899,44
17473,26.47451899,44
24024,26.47451899,44
24964,26.47451899,44
27002,26.47451899,44
4824,26.5374726,45
7925,26.5374726,45
3865,26.67524185,43
6738,26.67524185,43
7491,26.67524185,43
7819,26.67524185,43
18294,26.67524185,43
18851,26.67524185,43
19590,26.67524185,43
19654,26.67524185,43
20246,26.67524185,43
21465,26.67524185,43
21560,26.67524185,43
22144,26.67524185,43
22307,26.67524185,43
23393,26.67524185,43
23439,26.67524185,43
23573,26.67524185,43
24021,26.67524185,43
24072,26.67524185,43
24087,26.67524185,43
24140,26.67524185,43
24387,26.67524185,43
24552,26.67524185,43
24605,26.67524185,43
24756,26.67524185,43
27840,26.67524185,43
28297,26.67524185,43
28373,26.67524185,43
29241,26.67524185,43
29456,26.67524185,43
29478,26.67524185,43
15044,26.91574968,45
16071,26.91574968,45
16175,26.91574968,45
8312,26.99446262,44
10854,26.99446262,44
19933,26.99446262,44
22408,26.99446262,44
29765,26.99446262,44
19303,27.01089016,45
19788,27.01089016,45
23767,27.01089016,45
8100,27.02370963,45
11246,27.02370963,45
11648,27.02370963,45
12283,27.02370963,45
14194,27.02370963,45
16576,27.02370963,45
27050,27.02370963,45
27190,27.02370963,45
28637,27.02370963,45
28905,27.02370963,45
29780,27.02370963,45
30190,27.02370963,45
7888,27.02693298,45
4231,27.06338304,43
5049,27.06338304,43
8550,27.06338304,43
10808,27.06338304,43
11998,27.06338304,43
17637,27.06338304,43
17738,27.06338304,43
18766,27.06338304,43
19765,27.06338304,43
19988,27.06338304,43
20332,27.06338304,43
20705,27.06338304,43
21886,27.06338304,43
22457,27.06338304,43
22990,27.06338304,43
23079,27.06338304,43
23506,27.06338304,43
24173,27.06338304,43
24993,27.06338304,43
25393,27.06338304,43
26376,27.06338304,43
26980,27.06338304,43
28624,27.06338304,43
28874,27.06338304,43
29465,27.06338304,43
29527,27.06338304,43
29559,27.06338304,43
29733,27.06338304,43
30346,27.06338304,43
29430,27.09875472,45
7394,27.15896001,45
15412,27.15896001,45
22092,27.15896001,45
25662,27.15896001,45
28926,27.15896001,45
4109,27.17978483,44
19826,27.17978483,44
21865,27.17978483,44
24638,27.17978483,44
9457,27.45251952,46
17230,27.45251952,46
9277,27.45831677,45
9972,27.45831677,45
10987,27.45831677,45
14545,27.45831677,45
29112,27.48458236,45
3456,27.65903963,44
3491,27.65903963,44
3883,27.65903963,44
3923,27.65903963,44
3974,27.65903963,44
4046,27.65903963,44
4103,27.65903963,44
4319,27.65903963,44
4989,27.65903963,44
5324,27.65903963,44
5652,27.65903963,44
5735,27.65903963,44
8622,27.65903963,44
10215,27.65903963,44
20051,27.65903963,44
21621,27.65903963,44
22701,27.65903963,44
23093,27.65903963,44
23492,27.65903963,44
23956,27.65903963,44
24020,27.65903963,44
24155,27.65903963,44
24332,27.65903963,44
24352,27.65903963,44
24403,27.65903963,44
25464,27.65903963,44
25471,27.65903963,44
25502,27.65903963,44
26099,27.65903963,44
26306,27.65903963,44
26517,27.65903963,44
27230,27.65903963,44
27238,27.65903963,44
27658,27.65903963,44
27949,27.65903963,44
27966,27.65903963,44
28094,27.65903963,44
28503,27.65903963,44
28556,27.65903963,44
28575,27.65903963,44
11653,27.66982975,45
13598,27.66982975,45
25288,27.66982975,45
27932,27.88804941,46
7620,27.9782604,45
7636,27.9782604,45
20408,27.9782604,45
22138,27.9782604,45
23557,27.9782604,45
5863,28.00750741,46
6635,28.00750741,46
7769,28.00750741,46
9348,28.00750741,46
9545,28.00750741,46
10705,28.00750741,46
10870,28.00750741,46
11493,28.00750741,46
11706,28.00750741,46
12322,28.00750741,46
12341,28.00750741,46
12471,28.00750741,46
12605,28.00750741,46
12764,28.00750741,46
12915,28.00750741,46
12947,28.00750741,46
12972,28.00750741,46
13049,28.00750741,46
13195,28.00750741,46
13199,28.00750741,46
13481,28.00750741,46
13552,28.00750741,46
13698,28.00750741,46
13729,28.00750741,46
13816,28.00750741,46
14145,28.00750741,46
14175,28.00750741,46
14207,28.00750741,46
14474,28.00750741,46
21655,28.00750741,46
22117,28.00750741,46
25355,28.00750741,46
27956,28.00750741,46
28631,28.00750741,46
3808,28.04718081,44
4507,28.04718081,44
4549,28.04718081,44
4648,28.04718081,44
4777,28.04718081,44
5044,28.04718081,44
5134,28.04718081,44
5167,28.04718081,44
5174,28.04718081,44
5253,28.04718081,44
5357,28.04718081,44
5902,28.04718081,44
6193,28.04718081,44
10182,28.04718081,44
12770,28.04718081,44
14302,28.04718081,44
16745,28.04718081,44
18454,28.04718081,44
18567,28.04718081,44
19333,28.04718081,44
22562,28.04718081,44
26164,28.04718081,44
27413,28.04718081,44
27699,28.04718081,44
28739,28.04718081,44
12190,28.0825525,46
26985,28.0825525,46
28799,28.08414409,46
5314,28.14275778,46
10287,28.14275778,46
20767,28.14275778,46
22749,28.43631729,47
4869,28.44211454,46
4898,28.44211454,46
6373,28.44211454,46
11198,28.44211454,46
14980,28.44211454,46
16607,28.44211454,46
26020,28.44211454,46
3278,28.6428374,45
3308,28.6428374,45
4610,28.6428374,45
6390,28.6428374,45
6583,28.6428374,45
7313,28.6428374,45
7346,28.6428374,45
7667,28.6428374,45
7941,28.6428374,45
8003,28.6428374,45
8152,28.6428374,45
8371,28.6428374,45
8457,28.6428374,45
9393,28.6428374,45
9445,28.6428374,45
10024,28.6428374,45
10113,28.6428374,45
10270,28.6428374,45
10368,28.6428374,45
12375,28.6428374,45
13169,28.6428374,45
20653,28.6428374,45
20818,28.6428374,45
22557,28.6428374,45
24632,28.6428374,45
24742,28.6428374,45
28853,28.6428374,45
30102,28.6428374,45
30264,28.6428374,45
13353,28.65362752,46
23076,28.93909168,47
26520,28.96205817,46
26610,28.96205817,46
28171,28.96205817,46
28510,28.96205817,46
6989,28.99130518,47
9280,28.99130518,47
9657,28.99130518,47
10293,28.99130518,47
10655,28.99130518,47
11512,28.99130518,47
11854,28.99130518,47
13811,28.99130518,47
14164,28.99130518,47
14371,28.99130518,47
14380,28.99130518,47
14538,28.99130518,47
14729,28.99130518,47
21738,28.99130518,47
22652,28.99130518,47
23870,28.99130518,47
12609,29.01771069,47
10378,29.03097859,45
10826,29.03097859,45
14739,29.03097859,45
15702,29.03097859,45
22137,29.03097859,45
23427,29.03097859,45
29934,29.03097859,45
30471,29.03097859,45
19357,29.06635027,47
26711,29.06635027,47
29564,29.06794186,47
29826,29.06794186,47
19952,29.12655556,47
23800,29.12655556,47
29496,29.12655556,47
25142,29.14738038,46
30178,29.14738038,46
22318,29.42591232,47
24335,29.42591232,47
24424,29.42591232,47
3441,29.62663518,46
3869,29.62663518,46
3881,29.62663518,46
4883,29.62663518,46
4980,29.62663518,46
5636,29.62663518,46
5986,29.62663518,46
6222,29.62663518,46
6343,29.62663518,46
7103,29.62663518,46
7264,29.62663518,46
7873,29.62663518,46
7983,29.62663518,46
8042,29.62663518,46
8160,29.62663518,46
9619,29.62663518,46
9683,29.62663518,46
9890,29.62663518,46
10179,29.62663518,46
10692,29.62663518,46
11023,29.62663518,46
11494,29.62663518,46
12247,29.62663518,46
15633,29.62663518,46
16284,29.62663518,46
16678,29.62663518,46
17187,29.62663518,46
18078,29.62663518,46
18625,29.62663518,46
20401,29.62663518,46
23866,29.62663518,46
11529,29.90702408,48
22113,29.94585595,47
25858,29.94585595,47
22543,29.96228348,48
22897,29.96228348,48
8273,29.97510296,48
8288,29.97510296,48
9001,29.97510296,48
9363,29.97510296,48
10455,29.97510296,48
12168,29.97510296,48
14244,29.97510296,48
14301,29.97510296,48
14338,29.97510296,48
14479,29.97510296,48
15222,29.97510296,48
15255,29.97510296,48
15594,29.97510296,48
15819,29.97510296,48
15912,29.97510296,48
16304,29.97510296,48
16502,29.97510296,48
16601,29.97510296,48
16840,29.97510296,48
17338,29.97510296,48
17831,29.97510296,48
18003,29.97510296,48
18031,29.97510296,48
22568,29.97510296,48
2475,29.97832631,48
10865,30.01477636,46
11669,30.01477636,46
11723,30.01477636,46
11763,30.01477636,46
11843,30.01477636,46
12043,30.01477636,46
12603,30.01477636,46
13080,30.01477636,46
13375,30.01477636,46
13925,30.01477636,46
15557,30.01477636,46
15707,30.01477636,46
15958,30.01477636,46
15976,30.01477636,46
17739,30.01477636,46
17939,30.01477636,46
18107,30.01477636,46
20170,30.01477636,46
20521,30.01477636,46
20792,30.01477636,46
22334,30.01477636,46
22789,30.01477636,46
22839,30.01477636,46
22882,30.01477636,46
23085,30.01477636,46
23570,30.01477636,46
23810,30.01477636,46
27636,30.01477636,46
8116,30.11035333,48
12657,30.11035333,48
22283,30.11035333,48
22778,30.11035333,48
24249,30.11035333,48
26031,30.11035333,48
27433,30.11035333,48
30418,30.11035333,48
6055,30.13117815,47
7049,30.13117815,47
12300,30.13117815,47
14750,30.13117815,47
15004,30.13117815,47
16518,30.13117815,47
16528,30.13117815,47
17570,30.13117815,47
24169,30.13117815,47
24446,30.13117815,47
16593,30.19552131,48
17814,30.19552131,48
9861,30.40391284,49
9909,30.40391284,49
10217,30.40391284,49
13830,30.40391284,49
23266,30.40391284,49
9744,30.61043295,47
10137,30.61043295,47
10611,30.61043295,47
25761,30.83944274,49
28541,30.92282295,49
22320,30.92965372,48
24712,30.92965372,48
28219,30.92965372,48
9499,30.95890073,49
10877,30.95890073,49
12213,30.99857414,47
12310,30.99857414,47
12338,30.99857414,47
29121,31.03164189,49
28875,31.03394582,49
27242,31.09415111,49
19091,31.39350787,49
23858,31.39350787,49
18652,31.45646148,50
3257,31.59423073,48
3288,31.59423073,48
3368,31.59423073,48
3811,31.59423073,48
3830,31.59423073,48
3867,31.59423073,48
3977,31.59423073,48
3990,31.59423073,48
4020,31.59423073,48
4090,31.59423073,48
4227,31.59423073,48
4248,31.59423073,48
4286,31.59423073,48
4300,31.59423073,48
4311,31.59423073,48
4442,31.59423073,48
4601,31.59423073,48
4691,31.59423073,48
5128,31.59423073,48
5405,31.59423073,48
5413,31.59423073,48
5574,31.59423073,48
5581,31.59423073,48
5618,31.59423073,48
5662,31.59423073,48
5756,31.59423073,48
5992,31.59423073,48
6020,31.59423073,48
6143,31.59423073,48
6237,31.59423073,48
6421,31.59423073,48
6492,31.59423073,48
6527,31.59423073,48
6620,31.59423073,48
6643,31.59423073,48
6663,31.59423073,48
6884,31.59423073,48
6893,31.59423073,48
6894,31.59423073,48
6956,31.59423073,48
6974,31.59423073,48
7026,31.59423073,48
7091,31.59423073,48
7286,31.59423073,48
7308,31.59423073,48
7322,31.59423073,48
7360,31.59423073,48
7623,31.59423073,48
7637,31.59423073,48
7843,31.59423073,48
7885,31.59423073,48
7902,31.59423073,48
7920,31.59423073,48
7938,31.59423073,48
7940,31.59423073,48
7963,31.59423073,48
7977,31.59423073,48
8086,31.59423073,48
8148,31.59423073,48
8155,31.59423073,48
8192,31.59423073,48
8199,31.59423073,48
8209,31.59423073,48
8237,31.59423073,48
8241,31.59423073,48
8261,31.59423073,48
8354,31.59423073,48
8422,31.59423073,48
8571,31.59423073,48
8887,31.59423073,48
9054,31.59423073,48
9217,31.59423073,48
16373,31.59423073,48
24732,31.9134515,49
25187,31.9134515,49
25304,31.9134515,49
4085,31.94269851,50
5501,31.94269851,50
6400,31.94269851,50
29333,31.94269851,50
11850,31.98237191,48
29483,31.98237191,48
29306,32.0987737,49
10784,32.12219598,51
28618,32.16311686,50
9705,32.37730564,50
3518,32.40357124,50
4469,32.40357124,50
4783,32.40357124,50
5003,32.40357124,50
5114,32.40357124,50
5117,32.40357124,50
5328,32.40357124,50
5426,32.40357124,50
5760,32.40357124,50
6106,32.40357124,50
6252,32.40357124,50
6700,32.40357124,50
7134,32.40357124,50
7213,32.40357124,50
7947,32.40357124,50
8041,32.40357124,50
8475,32.40357124,50
9347,32.40357124,50
4560,32.5780285,49
4647,32.5780285,49
4682,32.5780285,49
4827,32.5780285,49
5188,32.5780285,49
6601,32.5780285,49
6636,32.5780285,49
7027,32.5780285,49
8239,32.5780285,49
19236,32.5780285,49
22051,32.5780285,49
22434,32.5780285,49
22726,32.5780285,49
26021,32.5780285,49
26405,32.5780285,49
27643,32.5780285,49
28021,32.5780285,49
28828,32.5780285,49
29337,32.5780285,49
29706,32.5780285,49
30069,32.5780285,49
30094,32.5780285,49
24349,32.80703829,51
25055,32.80703829,51
9060,32.89724927,50
22001,32.89724927,50
23355,32.89724927,50
23779,32.89724927,50
24410,32.89724927,50
26396,32.89724927,50
27601,32.89724927,50
28531,32.89724927,50
29091,32.89724927,50
2623,32.92649628,51
2901,32.92649628,51
3752,32.92649628,51
4023,32.92649628,51
4186,32.92649628,51
4222,32.92649628,51
4832,32.92649628,51
4952,32.92649628,51
5148,32.92649628,51
5221,32.92649628,51
5677,32.92649628,51
5825,32.92649628,51
5830,32.92649628,51
6076,32.92649628,51
6437,32.92649628,51
6590,32.92649628,51
6638,32.92649628,51
6809,32.92649628,51
7168,32.92649628,51
7221,32.92649628,51
7397,32.92649628,51
7528,32.92649628,51
7741,32.92649628,51
8002,32.92649628,51
8053,32.92649628,51
8220,32.92649628,51
8234,32.92649628,51
8275,32.92649628,51
8361,32.92649628,51
8470,32.92649628,51
8636,32.92649628,51
8751,32.92649628,51
8760,32.92649628,51
8843,32.92649628,51
8901,32.92649628,51
9023,32.92649628,51
9169,32.92649628,51
9179,32.92649628,51
9243,32.92649628,51
9448,32.92649628,51
9519,32.92649628,51
9522,32.92649628,51
9670,32.92649628,51
9842,32.92649628,51
9884,32.92649628,51
9930,32.92649628,51
10525,32.92649628,51
10656,32.92649628,51
10693,32.92649628,51
11075,32.92649628,51
11302,32.92649628,51
11451,32.92649628,51
